date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01928,HK.02007,HK.02018,HK.02020,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03988
2017-05-15,90.751,71.94,9.894305,57.34784,46.83,136.4,31.3293745,97.2,31.52,38.3,42.28,16.81,10.09,9.955,5.785,4.73467,170.11,31.335,18.76,255.31,10.2185,47.4355,4.52834,6.79,5.11662,69.905,59.95,46.09377,5.6447548,16.791,59.03,2.7244256,51.2115,4.02031,28.68,5.6541,86.55,19.11,45.75,38.95738,14.427,61.693,28.025,23.2068,4.59334,3.066
2017-05-16,90.796,72.09,9.9944792,57.49784,46.58,137.4,31.517202,96.4,30.96,38.7,42.83,16.99,10.07,10.415,5.785,4.64467,169.71,31.335,18.76,255.11,10.1985,47.5355,4.54834,6.82,5.07662,70.205,60.1,45.54377,5.665588,17.041,59.53,2.7333144,51.349,4.01031,28.48,5.5641,84.4,18.91,45.7,39.05738,14.387,62.593,27.975,23.1568,4.56334,3.086
2017-05-17,90.996,71.89,10.037411,57.19784,46.83,135.9,30.9537195,97.3,31.04,37.75,41.05,17.09,10.15,10.435,5.785,4.62467,170.71,32.285,18.66,256.11,9.8585,48.4855,4.55834,6.79,5.01662,70.155,59.35,46.49377,5.4468394,17.041,58.68,2.7244256,50.649,4.00031,28.18,5.6141,86.35,19.51,45.6,38.95738,14.707,61.893,27.875,22.8068,4.55334,3.076
2017-05-18,89.296,71.99,10.1232746,56.67761,46.63,136.8,30.540499,96.3,30.76,37.0,40.1,16.95,10.11,10.415,5.805,4.56467,168.31,31.385,18.51,260.31,9.9585,47.5355,4.51834,6.72,4.96662,69.555,58.9,46.59377,5.4885058,16.841,59.58,2.7422032,50.699,3.95031,27.83,5.7141,77.4,19.11,45.05,38.25738,14.607,59.593,28.125,22.3568,4.48334,3.036
2017-05-19,89.796,70.84,10.0517216,56.27761,46.43,135.2,30.8785885,95.6,30.36,37.4,40.3,17.07,10.19,10.455,5.915,4.54467,168.71,31.135,18.81,265.32,9.9785,47.7355,4.46834,6.72,4.95662,70.105,58.2,46.53377,5.561422,17.091,59.18,2.8133136,50.849,3.94031,27.93,6.1841,88.52,18.96,45.8,38.45738,14.707,57.193,28.825,22.5068,4.47334,3.026
2017-05-22,89.846,70.99,10.0946534,56.97761,46.48,134.4,30.765892,95.0,30.48,38.55,39.7,17.07,10.59,10.535,5.905,4.57467,169.41,31.685,18.96,272.32,10.3785,47.6355,4.52834,6.76,4.96662,70.805,58.5,47.23377,5.5301722,17.241,60.88,2.8933128,50.849,3.98031,28.33,6.2341,92.22,19.11,45.85,40.35738,14.867,60.043,28.975,23.1068,4.50334,3.056
2017-05-23,90.496,70.74,10.1375852,56.92761,46.73,134.7,30.61563,94.3,30.88,40.2,39.8,16.93,10.65,10.575,5.955,4.56467,168.21,31.585,18.86,272.12,10.8385,47.4355,4.53834,6.73,4.95662,70.605,58.55,46.63377,5.5301722,17.191,61.73,2.8710908,50.949,3.99031,28.68,6.0997,95.47,19.01,46.05,40.65738,14.867,60.293,28.925,23.3068,4.52334,3.036
2017-05-24,91.896,71.89,10.2377594,56.67761,46.78,136.4,30.61563,95.3,30.8,40.05,39.35,16.97,10.65,10.595,5.975,4.55467,167.91,31.585,19.16,270.52,10.7585,48.3355,4.52834,6.71,4.93662,70.655,58.5,46.28377,5.6447548,17.391,62.78,2.8888684,51.149,3.98031,28.53,6.3497,91.72,18.96,46.6,40.65738,15.227,58.993,29.075,23.2568,4.54334,3.036
2017-05-25,91.896,72.24,10.2377594,56.92761,46.78,136.4,31.0288505,96.3,31.16,40.3,40.7,17.05,10.69,10.595,6.085,4.61467,169.31,31.985,19.81,274.12,10.7985,49.2855,4.54834,6.75,5.05662,71.205,58.65,46.58377,5.5197556,18.191,61.33,2.9244236,50.699,4.03031,28.58,6.7297,93.47,19.71,46.15,42.30738,15.027,58.793,29.525,23.7568,4.62334,3.056
2017-05-26,92.096,71.64,10.25207,56.77761,46.73,137.3,31.0288505,96.0,30.92,40.35,40.6,17.13,10.83,10.675,6.255,4.66467,169.01,32.435,19.71,274.92,10.9585,49.4855,4.49834,6.67,5.09662,70.505,59.15,46.48377,5.4780892,18.241,61.08,2.9022016,50.899,4.06031,28.93,6.6897,93.02,19.56,45.85,42.15738,15.107,58.893,29.225,23.6068,4.65334,3.066
2017-05-29,91.996,71.74,10.4237972,57.02761,47.13,137.0,31.3293745,96.4,31.52,41.1,40.8,17.51,10.99,10.735,6.365,4.65467,170.21,33.235,20.06,271.72,10.7985,50.8355,4.46834,6.61,5.12662,70.555,59.2,46.08377,5.7593378,18.691,60.28,2.8799796,50.899,4.07031,29.23,7.4997,92.92,19.86,46.05,42.50738,15.187,57.893,29.525,23.8568,4.66334,3.076
2017-05-31,91.796,73.09,10.7243198,56.97761,48.08,137.8,31.6298985,96.5,32.08,42.45,40.5,17.72,11.89,10.795,6.465,4.67467,169.71,33.735,19.81,264.52,10.9185,50.8355,4.39834,6.49,5.07662,70.805,60.2,45.73377,5.8426706,18.741,59.08,2.928868,51.399,4.08031,29.98,7.3097,91.97,20.41,46.15,42.10738,15.107,58.416,29.675,23.8568,4.68334,3.076
2017-06-01,91.396,73.19,10.752941,57.17761,48.63,138.3,32.4563395,98.9,32.28,42.35,40.2,18.02,12.25,10.695,6.455,4.68467,169.81,33.285,19.86,268.12,10.8385,51.0855,4.37834,6.49,5.16662,71.305,60.4,45.43377,5.8426706,18.791,58.48,2.973312,51.449,4.17031,29.68,7.4297,93.02,20.86,46.0,42.60738,15.207,59.716,29.725,23.6568,4.62334,3.106
2017-06-02,92.096,73.13,10.752941,57.67761,48.48,138.3,32.4563395,99.5,35.24,42.75,40.25,18.22,13.17,10.675,6.555,4.70467,178.01,33.285,19.81,266.92,10.9985,51.3355,4.37834,6.52,5.23662,71.098,59.75,45.53377,5.8947536,18.741,59.38,2.9466456,51.499,4.27031,30.13,7.4997,92.02,20.61,48.2,42.85738,15.187,59.716,29.925,23.5068,4.65334,3.136
2017-06-05,90.996,72.13,10.7815622,57.52761,48.63,137.2,32.644167,99.5,35.24,42.4,40.3,17.87,13.39,10.735,6.655,4.71467,176.81,33.335,19.86,268.52,11.0385,51.2855,4.36834,6.57,5.19662,70.798,60.2,45.78377,5.7593378,18.891,59.18,3.0044228,51.499,4.21031,29.73,7.9197,92.12,20.46,47.65,42.35738,15.287,57.966,29.525,23.1068,4.60334,3.096
2017-06-06,91.796,72.98,10.7815622,58.02761,48.23,138.3,33.2827805,105.3,34.76,41.65,40.35,18.22,13.09,10.855,6.745,4.69467,178.01,33.085,20.41,270.52,11.0785,50.9855,4.33834,6.53,5.21662,70.898,59.8,46.03377,5.8947536,19.041,58.58,2.9910896,51.449,4.21031,29.43,7.9997,92.52,20.21,46.95,43.00738,15.149,57.016,29.625,23.3068,4.59334,3.096
2017-06-07,91.196,72.78,10.752941,58.12761,48.53,136.0,33.28649,103.2,34.92,43.35,40.3,18.37,12.95,11.055,6.525,4.76467,177.21,33.435,20.41,269.72,11.0785,50.9855,4.32834,6.56,5.11662,70.798,59.7,46.33377,5.8635038,19.091,58.53,3.0755332,51.799,4.17031,30.08,7.9197,91.97,20.31,47.35,43.05738,15.089,58.966,29.325,23.4568,4.56334,3.066
2017-06-08,91.496,72.48,10.824494,58.27761,47.78,136.1,32.87327,102.8,33.96,44.85,39.9,18.67,14.25,11.015,6.625,4.73467,178.61,33.135,20.36,270.32,10.9385,51.9355,4.30834,6.51,5.13662,70.698,58.3,45.93377,5.8530872,19.291,59.08,3.0533112,51.949,4.17031,31.03,7.9597,93.52,20.21,47.2,44.15738,15.369,63.716,29.375,23.92895,4.54334,3.066
2017-06-09,90.196,72.63,10.77436,57.87761,47.13,137.2,32.66666,102.7,34.68,44.5,40.0,18.72,14.59,10.975,6.525,4.72467,178.41,33.185,20.11,274.32,10.7585,52.5855,4.28834,6.48,5.09662,69.598,58.1,45.08377,5.780171,18.841,61.38,3.0222004,52.449,4.09031,31.13,7.5797,95.07,20.61,46.2,44.20738,15.289,63.516,29.675,23.97895,4.51334,3.056
2017-06-12,89.946,71.73,10.5539776,57.72761,47.23,135.8,32.336084,100.4,34.44,44.75,39.95,18.37,13.95,10.815,6.465,4.64467,172.71,32.885,19.81,267.52,10.8185,51.7355,4.23834,6.47,5.00662,68.998,57.65,44.28377,5.6343386,18.591,60.93,2.9822008,51.749,4.04031,31.18,7.2697,93.37,20.16,45.25,43.65738,15.129,62.166,29.375,23.37895,4.46334,2.996
2017-06-13,89.496,71.83,10.6012024,57.87761,47.38,136.9,32.749304,101.7,33.48,46.0,39.85,18.27,14.31,10.875,6.645,4.67467,174.01,33.335,19.91,269.32,10.8785,52.6855,4.25834,6.51,5.04662,69.498,58.0,44.63377,5.623922,18.753,60.38,2.906646,52.199,4.06031,32.13,7.4997,94.97,20.21,45.8,43.90738,15.069,62.716,29.425,23.42895,4.50334,3.006
2017-06-14,89.096,71.23,10.459528,57.82761,47.38,135.8,32.294762,101.9,33.4,45.75,40.05,17.97,14.07,10.835,6.695,4.76467,173.61,33.235,19.86,274.32,10.8185,52.9355,4.29451,6.57,5.08662,69.848,57.85,44.88377,5.571839,18.453,60.83,2.8799796,52.099,4.08031,32.18,7.1897,93.57,20.26,45.55,43.40738,14.969,63.566,29.375,23.32895,4.47334,3.006
2017-06-15,88.946,71.63,10.3650784,57.07761,47.33,135.7,32.005508,99.9,33.64,44.8,40.1,17.57,13.59,10.725,6.615,4.63467,171.01,33.135,19.61,269.92,10.9185,52.2855,4.23451,6.44,4.97662,69.198,58.05,45.63377,5.7176714,18.103,60.58,2.8799796,51.699,4.00031,31.93,6.9997,93.77,20.16,45.5,42.30738,14.669,62.116,29.125,22.52895,4.40334,2.956
2017-06-16,88.196,71.93,10.4437864,57.62761,47.83,134.7,31.509644,99.2,33.88,44.45,40.05,17.21,13.25,10.865,6.665,4.58467,170.61,32.885,19.73,269.52,10.9385,52.0855,4.24451,6.45,5.02662,69.748,58.45,46.33377,5.780171,18.353,60.68,2.928868,52.049,4.06031,32.13,6.9197,91.47,20.31,46.0,42.30738,14.749,62.416,29.125,22.52895,4.43334,2.986
2017-06-19,88.896,72.58,10.538236,58.17761,47.88,135.9,31.757576,99.2,33.08,45.25,39.95,17.39,13.77,11.065,6.695,4.64467,176.01,33.185,19.78,275.72,11.0585,52.5355,4.24451,6.46,5.09662,69.648,58.45,48.98377,5.832254,18.553,60.28,2.9422012,53.199,4.10031,32.23,7.0097,92.17,20.31,46.15,44.30738,14.889,62.916,29.375,22.82895,4.45334,3.016
2017-06-20,88.696,72.73,10.5224944,57.77761,47.48,134.7,31.674932,99.3,32.92,46.0,39.75,17.35,13.61,11.005,6.665,4.63467,174.01,33.085,19.68,276.92,11.0185,51.2021,4.19451,6.44,5.09662,69.298,58.0,49.68377,5.728088,18.503,59.53,2.9555344,53.249,4.05031,32.23,6.8697,93.47,20.86,45.4,44.05738,14.889,63.916,29.175,22.57895,4.44334,2.996
2017-06-21,88.696,72.48,10.538236,57.17761,47.73,134.4,31.509644,97.8,33.0,45.5,39.95,16.97,13.93,10.905,6.565,4.47467,173.21,32.935,19.53,276.12,11.1185,51.9021,4.13451,6.38,5.05662,69.248,58.0,49.33377,5.6447552,18.253,59.98,2.9777564,52.749,3.99031,31.73,6.8297,93.47,21.16,45.4,44.15738,14.729,67.016,29.075,22.32895,4.42334,2.966
2017-06-22,89.246,72.33,10.6326856,56.92761,47.88,133.7,31.468322,98.0,32.92,45.35,40.05,16.89,13.85,10.865,6.585,4.45467,173.41,33.285,19.58,278.52,11.3185,51.6521,4.11451,6.35,5.07612,69.248,59.0,51.83377,5.9155868,18.253,60.23,2.9644232,53.549,4.02031,31.63,6.5997,95.32,20.56,45.05,44.40738,14.969,67.066,29.025,22.77895,4.51334,2.976
2017-06-23,89.246,71.98,10.6641688,57.07761,47.78,133.8,31.344356,97.8,32.36,44.55,40.35,16.81,13.95,10.705,6.795,4.46467,173.61,32.635,19.58,277.12,11.3185,50.9521,4.12451,6.34,5.06612,68.998,58.75,51.18377,5.8218374,18.353,60.08,2.9377568,53.599,4.07031,30.78,6.8197,98.57,20.61,45.0,44.45738,14.889,68.466,29.175,22.72895,4.55334,2.986
2017-06-26,89.096,72.48,10.7113936,57.42761,47.88,134.4,31.468322,97.7,31.92,45.5,40.35,16.87,14.63,10.725,6.765,4.48467,175.61,32.785,19.93,280.92,11.2985,51.2021,4.14451,6.36,5.12612,68.698,59.35,50.58377,5.8426706,19.053,59.48,2.9110904,54.149,4.12031,31.13,7.1197,100.77,20.46,43.95,45.25738,14.669,70.316,31.375,22.92895,4.58995,3.026
2017-06-27,88.546,72.18,10.6326856,57.47761,47.23,134.0,31.385678,96.9,32.36,44.95,40.4,16.63,15.27,10.645,6.865,4.42467,174.61,33.135,19.88,284.92,11.2385,50.7521,4.10451,6.32,5.07612,68.598,58.85,50.18377,5.6864216,18.853,59.63,2.8755352,54.049,4.09031,31.13,7.0197,105.37,20.96,44.1,45.10738,14.489,70.316,31.925,22.62895,4.54995,3.006
2017-06-28,89.046,72.23,10.5697192,57.77761,46.73,134.2,31.137746,95.2,31.76,44.45,40.15,16.27,15.61,10.565,6.965,4.36467,173.61,32.735,19.73,279.72,11.3185,50.1521,4.11451,6.35,5.01612,68.498,58.35,49.53377,5.7176714,18.753,59.68,2.935528,53.399,4.07031,30.88,6.8297,103.17,21.11,44.9,44.15738,14.489,66.816,32.225,22.47895,4.50995,2.996
2017-06-29,88.696,71.88,10.6641688,62.07761,46.28,138.7,31.01378,95.7,32.04,45.0,39.85,16.99,16.39,10.565,7.025,4.42467,176.21,32.485,19.68,280.92,11.2185,50.4021,4.10451,6.36,5.03612,68.698,57.65,49.48377,5.623922,19.203,59.63,2.9266392,53.799,4.15031,31.03,7.0597,104.37,21.36,44.7,44.40738,14.829,68.366,33.425,22.52895,4.51995,3.016
2017-06-30,88.196,71.08,10.5224944,61.92761,45.53,136.6,30.641882,95.9,31.56,44.8,39.45,17.07,15.95,10.405,7.045,4.37467,174.81,32.785,19.68,276.12,11.1385,49.9021,4.05451,6.37,5.00612,68.448,57.25,48.68377,5.5926722,19.203,59.38,2.913306,53.199,4.14031,30.78,7.1497,111.77,23.16,45.3,43.60738,14.749,67.716,32.5,22.37895,4.45995,3.006
2017-07-03,87.646,70.93,10.38082,62.82761,45.23,136.6,30.972458,96.7,31.88,43.75,39.7,17.13,16.63,10.465,6.915,4.39467,175.81,33.135,20.18,277.72,10.8785,49.5021,4.04451,6.35,5.03612,68.448,56.85,49.28377,5.467673,19.503,60.58,2.913306,52.399,4.16788,30.33,7.4997,112.77,23.56,46.85,44.80738,14.489,68.066,33.05,22.62895,4.50995,3.046
2017-07-04,86.696,69.68,10.3493368,62.57761,45.68,134.0,30.60056,96.3,31.88,42.1,40.0,17.17,16.01,10.305,6.875,4.40467,172.01,32.985,19.98,266.12,10.4185,49.3521,4.17451,6.46,4.94612,67.748,56.95,48.93377,5.5093394,18.853,60.08,2.868862,50.949,4.09788,29.68,7.2697,119.57,22.86,46.1,44.05738,14.169,65.016,32.15,22.07895,4.46995,3.026
2017-07-05,86.846,69.63,10.4123032,62.87761,45.58,134.5,30.848492,96.6,31.76,42.65,39.85,17.35,16.41,10.285,6.865,4.40467,172.51,32.535,20.08,267.92,10.2185,49.4521,4.21451,6.55,4.97612,66.698,56.95,49.63377,5.519756,19.103,59.58,2.8821952,51.649,4.09788,29.83,7.0997,105.17,22.86,45.55,45.95738,14.429,65.966,32.4,22.52895,4.46995,3.056
2017-07-06,87.446,69.63,10.4123032,62.62761,45.33,135.5,30.889814,97.0,31.8,43.45,40.3,17.72,16.29,10.165,7.025,4.37467,172.51,32.785,20.28,268.72,10.0585,49.8021,4.15451,6.47,4.93612,65.898,57.25,50.88377,5.5614224,19.203,59.73,2.8710876,51.749,4.07788,29.43,7.1297,100.97,24.06,45.45,46.50738,14.469,67.416,31.85,22.57895,4.47995,3.04829
2017-07-07,87.396,69.93,10.4123032,62.42761,45.48,134.8,30.559238,96.7,31.88,43.25,40.85,17.49,16.49,10.105,7.075,4.29467,172.41,33.385,20.03,265.92,10.4585,49.4021,4.11451,6.4,4.88612,66.498,57.85,50.03377,5.7176714,18.803,60.13,2.875532,51.499,4.01788,29.23,6.9997,102.47,23.21,45.1,46.25738,14.329,66.166,31.9,22.37895,4.44995,2.97829
2017-07-10,88.446,70.13,10.4910112,63.87761,45.88,136.5,30.517916,97.1,32.0,43.8,40.9,17.41,16.35,10.165,6.955,4.26647,172.91,33.385,20.18,268.52,10.5385,51.3521,4.04451,6.34,4.89612,66.348,57.75,50.28377,5.7072548,19.003,60.68,2.8488656,52.399,4.00788,29.43,7.2697,99.47,23.81,45.7,46.95738,14.189,67.266,32.35,22.47895,4.43995,2.95829
2017-07-11,89.146,70.18,10.538236,64.32761,45.83,137.3,30.641882,97.1,33.32,44.0,40.7,17.27,17.65,10.225,6.915,4.31647,175.41,32.985,20.48,275.32,10.5185,50.8021,4.05451,6.36,5.13612,66.598,57.45,50.13377,5.7385046,19.253,59.78,2.8799764,53.749,4.15788,29.73,7.3497,100.47,23.86,45.85,47.88872,14.369,70.866,32.65,23.12895,4.52995,3.02829
2017-07-12,89.546,70.28,10.6326856,63.97761,46.18,137.5,30.80717,97.4,33.24,44.0,40.85,16.97,17.75,10.305,6.825,4.34647,175.81,32.685,20.38,278.12,10.6585,50.7521,4.06451,6.42,5.29612,66.298,57.8,50.38377,5.884337,19.003,59.48,2.8666432,54.549,4.32788,29.33,7.1297,99.97,24.21,46.05,47.63872,13.949,73.266,32.35,23.22895,4.61995,3.11829
2017-07-13,90.996,70.48,10.6799104,64.37761,45.83,138.7,31.427,99.9,33.08,44.8,40.75,17.35,17.75,10.525,6.805,4.42647,181.81,33.135,20.58,281.32,10.7785,50.9521,4.10451,6.49,5.34612,67.598,57.8,50.68377,5.780171,19.053,59.53,2.9288648,54.849,4.39788,30.48,7.1597,101.07,24.61,47.6,48.98872,14.069,72.916,32.35,23.62895,4.63995,3.16829
2017-07-14,90.796,70.58,10.695652,64.42761,45.93,138.5,31.550966,100.5,33.24,44.25,40.8,17.47,17.67,10.445,7.015,4.43647,182.81,33.335,22.23,281.72,10.9585,51.4521,4.15451,6.51,5.35612,67.848,57.85,50.13377,5.93642,19.853,59.88,2.9244204,54.249,4.40788,30.58,7.2797,101.17,24.41,47.5,49.98872,14.489,72.366,32.15,23.52895,4.64995,3.16829
2017-07-17,90.496,70.38,10.6799104,64.62761,46.23,138.3,32.749304,100.2,33.48,42.75,40.5,17.19,17.81,10.385,6.745,4.45647,184.81,34.335,22.43,281.92,11.0185,51.7021,4.15451,6.52,5.36612,67.898,57.8,49.58377,5.8530872,21.053,60.18,2.875532,54.399,4.42788,29.83,7.3197,106.17,23.66,47.45,51.28872,14.669,76.816,32.5,24.32895,4.68995,3.15829
2017-07-18,90.696,70.33,10.6799104,64.62761,45.78,137.7,32.66666,100.4,33.24,43.2,40.3,17.17,17.27,10.365,6.745,4.47647,184.41,34.135,22.48,283.72,11.0585,52.1521,4.18451,6.51,5.34612,68.148,57.6,50.08377,5.9260034,20.803,59.88,2.8488656,54.899,4.43788,29.68,7.1897,103.17,23.51,47.7,51.53872,14.929,90.166,32.65,24.12895,4.65995,3.12829
2017-07-19,90.296,70.48,10.6012024,64.22761,45.53,137.3,32.66666,100.8,33.4,43.7,40.65,17.31,17.63,10.445,6.735,4.53647,185.81,34.135,22.28,294.92,11.0585,52.0521,4.22451,6.53,5.35612,68.498,57.85,50.83377,5.832254,21.003,60.08,2.897754,54.499,4.47788,30.03,7.3397,104.27,23.66,48.4,51.58872,15.689,96.716,32.5,24.27895,4.68995,3.13829
2017-07-20,90.596,70.73,10.5854608,64.62761,52.73,138.2,32.04683,100.1,33.4,43.25,40.7,17.31,17.53,10.285,6.755,4.51647,194.41,33.685,22.98,293.92,11.0385,51.6521,4.21451,6.55,5.33612,68.248,61.75,50.08377,5.8739204,21.053,60.43,2.9244204,55.449,4.51788,30.13,7.9097,106.37,23.16,48.55,51.48872,15.869,94.316,32.35,24.02895,4.66995,3.12829
2017-07-21,90.996,71.33,10.5539776,64.37761,54.68,137.8,32.25344,100.0,33.16,43.55,40.6,17.23,16.69,10.445,6.765,4.47647,192.21,32.935,22.88,293.92,11.2985,51.7521,4.18451,6.52,5.30612,69.848,64.3,51.73377,6.144752,20.753,60.08,2.8888652,54.999,4.49788,31.03,7.6997,108.17,23.21,48.6,49.98872,15.749,88.366,32.45,23.72895,4.66995,3.12829
2017-07-24,91.596,71.83,10.5697192,64.27761,54.28,137.8,32.25344,99.7,33.16,45.2,40.7,17.33,17.73,10.485,6.785,4.45647,191.21,32.535,22.63,299.12,11.1385,52.4021,4.17451,6.44,5.36612,69.898,63.65,52.23377,5.9780864,20.703,60.38,2.9821976,55.049,4.52788,31.38,7.6897,107.17,23.61,48.35,50.58872,15.649,90.066,32.9,23.87895,4.71995,3.12829
2017-07-25,91.696,71.48,10.6484272,65.97761,54.23,139.0,31.84022,98.9,34.04,45.3,41.25,16.85,17.51,10.505,6.835,4.38647,190.81,33.485,22.43,298.52,11.0185,52.0021,4.17451,6.39,5.38612,69.398,63.2,52.08377,5.9051702,20.403,61.58,2.9333092,55.099,4.53788,31.43,7.5997,106.87,23.91,47.15,50.03872,15.169,92.416,32.7,23.57895,4.72995,3.12829
2017-07-26,91.696,71.68,10.5697192,65.82761,54.43,140.1,31.757576,99.0,34.28,44.35,41.3,16.91,17.25,10.585,6.865,4.48647,191.81,33.085,22.88,297.92,11.0185,51.5021,4.32451,6.59,5.47612,69.248,63.25,52.63377,6.1135022,20.803,61.18,2.9288648,55.799,4.60788,31.08,7.9597,102.67,24.26,46.65,49.98872,15.109,90.866,33.05,23.52895,4.71995,3.18829
2017-07-27,91.996,71.28,10.5539776,66.17761,54.53,140.2,31.798898,100.5,34.36,44.95,41.35,16.89,17.41,10.525,6.765,4.45647,196.61,32.235,23.48,305.32,11.0185,53.2521,4.34451,6.59,5.46612,68.948,64.9,51.48377,5.9468366,21.803,62.38,2.8888652,56.849,4.61788,31.03,8.6197,110.07,24.61,47.05,50.53872,15.049,91.716,32.95,23.52895,4.72995,3.19829
2017-07-28,92.296,71.33,10.6012024,65.72761,54.73,141.2,32.04683,102.6,34.36,45.35,41.25,17.11,17.19,10.485,6.715,4.40647,193.61,31.185,23.23,301.72,10.9585,54.4021,4.30451,6.54,5.42612,69.048,64.9,51.23377,6.0301694,21.453,61.93,2.8666432,55.649,4.55788,31.23,8.6797,111.77,24.41,46.7,49.98872,14.909,90.716,33.0,23.22895,4.70995,3.15829
2017-07-31,93.096,71.73,10.6012024,67.72761,55.28,143.3,32.005508,102.2,34.68,45.75,41.75,17.03,17.17,10.545,6.495,4.40647,195.81,31.635,23.33,310.32,10.7585,54.0021,4.30451,6.56,5.45612,69.348,64.85,50.68377,6.040586,21.553,63.03,2.919976,57.699,4.60788,31.28,9.0197,111.17,24.16,46.25,50.73872,14.669,90.716,33.6,23.27895,4.73995,3.21829
2017-08-01,94.496,71.93,10.6012024,68.12761,55.23,144.7,32.418728,102.2,34.76,45.1,41.7,17.05,16.85,10.445,6.545,4.46647,200.61,31.785,23.33,311.32,10.9985,54.1021,4.35451,6.59,5.52612,69.048,65.55,51.13377,6.1239188,21.253,62.58,2.9110872,58.099,4.67788,31.08,8.5997,109.47,23.86,46.15,53.08872,14.609,88.916,34.95,24.17895,4.81995,3.28829
2017-08-02,97.696,72.08,10.616944,68.62761,54.83,149.5,32.625338,102.6,34.84,44.5,42.35,17.53,17.29,10.445,6.515,4.42647,202.81,30.985,23.68,309.52,11.2585,54.2521,4.29451,6.57,5.51612,68.598,64.85,51.73377,6.040586,21.003,62.73,2.8666432,57.749,4.68788,30.63,8.5197,108.27,23.81,46.0,52.28872,14.709,91.716,35.0,23.87895,4.86995,3.31829
2017-08-03,98.696,72.88,10.6484272,68.30889,54.88,149.4,32.997236,103.4,34.36,45.15,42.35,17.55,16.87,10.525,6.655,4.37647,200.61,30.685,23.38,305.52,11.3385,54.1021,4.28451,6.56,5.54612,69.298,64.15,51.43377,6.0301694,20.753,62.68,2.8266436,57.649,4.75788,30.63,8.3597,113.17,23.61,45.95,51.83872,14.649,89.616,34.4,23.67895,4.84995,3.31829
2017-08-04,95.296,72.98,10.695652,68.55889,55.93,148.6,33.4931,104.7,33.96,45.05,42.5,17.62,17.63,10.605,6.605,4.37647,200.61,30.985,23.23,308.32,11.2985,54.4021,4.29451,6.52,5.55612,68.948,64.2,51.93377,5.9989196,20.553,63.28,2.8666432,57.099,4.76788,30.68,8.3997,115.47,24.41,47.3,51.63872,14.809,90.066,34.4,23.42895,4.84995,3.31829
2017-08-07,94.796,72.38,10.7113936,68.40889,56.08,147.6,33.410456,104.2,34.76,44.9,42.35,17.51,17.65,10.905,6.565,4.37647,200.61,31.835,23.03,317.52,11.3985,54.1521,4.29451,6.51,5.60612,69.198,64.0,51.83377,6.1030856,20.703,63.38,2.8666432,56.799,4.78788,30.78,8.0097,115.37,24.51,47.0,51.83872,14.869,94.716,34.85,23.47895,4.84995,3.36829
2017-08-08,94.696,70.68,10.695652,68.40889,55.73,147.7,33.07988,103.3,33.8,46.05,42.6,17.45,18.77,10.885,6.655,4.37647,203.61,31.735,23.43,325.52,11.4785,53.9521,4.31451,6.63,5.60612,70.048,63.5,51.28377,6.1343354,20.403,63.53,2.9555312,57.649,4.78788,31.08,8.1997,119.27,24.26,47.5,52.23872,14.609,94.916,34.55,23.57895,4.82995,3.36829
2017-08-09,95.396,70.48,10.6484272,67.70889,55.43,147.7,34.071608,105.1,33.08,46.0,40.8,17.62,18.87,10.805,6.755,4.35647,200.81,31.085,23.13,327.12,11.2985,53.7521,4.27451,6.6,5.51612,70.248,63.3,51.78377,6.248918,20.053,64.38,2.9288648,56.449,4.75788,31.03,8.3197,132.97,24.31,47.15,51.33872,14.949,96.166,34.35,23.27895,4.76995,3.29829
2017-08-10,93.496,70.73,10.6641688,66.55889,55.43,149.6,33.658388,103.4,33.48,45.15,41.25,17.43,18.39,10.585,6.845,4.31647,191.01,31.085,22.63,323.52,10.9985,53.4521,4.26451,6.61,5.39612,72.598,62.65,52.28377,5.9155868,19.553,65.13,2.9155316,56.149,4.60788,30.78,8.1597,137.17,25.26,47.45,49.98872,15.169,98.716,34.0,22.77895,4.69995,3.21829
2017-08-11,91.296,71.38,10.6012024,64.80889,55.78,149.7,33.28649,101.9,33.16,43.4,41.3,17.35,17.53,10.385,6.665,4.28647,184.21,30.485,22.13,307.52,11.6385,53.0021,4.20451,6.55,5.29612,73.298,63.45,52.63377,5.8947536,19.203,66.03,2.8266436,54.999,4.43788,29.98,7.7197,138.97,24.41,46.25,48.78872,15.049,94.216,32.95,22.07895,4.59995,3.14829
2017-08-14,92.196,70.93,10.6326856,65.55889,55.23,153.4,33.658388,103.5,33.4,43.75,41.25,17.23,18.31,10.305,6.665,4.33647,185.21,31.485,21.98,320.92,11.5585,53.6521,4.22451,6.53,5.40612,73.048,63.35,52.08377,5.8739204,19.303,66.63,2.85331,55.6552,4.53788,30.13,7.6197,138.67,24.81,47.3,50.13872,15.289,101.516,33.3,22.17895,4.62995,3.20829
