date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01810,HK.01928,HK.02007,HK.02018,HK.02020,HK.02269,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03690,HK.03988
2019-07-29,71.416,80.35,16.0990344,61.1707,53.88,179.6,39.2,117.3,40.96,53.69,50.62,17.53,12.13,9.835,7.685,4.67767,250.12,57.94,26.08,371.0,7.61814,88.0616,3.95339,12.06,5.78026,62.42,57.61,56.025,7.0145442,32.612,58.66,6.253365,80.984,5.10257,9.07,37.86,10.0212,42.8,58.97,27.766389,108.9,91.84336,31.853,92.24,28.566,19.35046,5.375,64.95,3.01068
2019-07-30,70.916,80.35,16.2323676,61.0707,53.53,177.9,38.75,117.9,40.4,54.04,50.87,17.71,12.13,9.835,7.635,4.66767,251.52,57.94,26.13,372.0,7.58814,87.9616,3.95339,12.14,5.80026,62.72,57.96,55.775,7.0145442,33.012,58.66,6.3066986,80.934,5.08257,9.02,37.81,10.0212,42.95,58.57,27.8163885,110.7,91.99336,31.903,92.89,28.416,19.65046,5.415,64.75,3.02068
2019-07-31,69.866,79.7,16.0609392,60.6207,52.58,174.6,38.45,117.0,40.32,53.09,50.07,17.59,11.89,9.835,7.345,4.63767,250.72,57.29,25.43,367.0,7.49814,87.1116,3.90339,11.96,5.72026,61.97,57.71,55.425,7.0249608,32.412,56.91,6.3733656,79.284,5.01257,9.05,37.11,9.8212,42.25,57.92,28.1163855,105.9,90.24336,31.603,91.59,28.116,19.35046,5.385,63.95,2.99068
2019-08-01,68.716,79.4,16.022844,60.3207,51.53,172.5,38.0,111.8,39.92,52.34,49.47,17.79,11.67,9.655,7.265,4.62767,249.72,56.79,25.08,368.8,7.50814,86.1616,3.91339,11.84,5.69026,61.57,55.81,55.425,6.941628,31.362,54.76,6.320032,78.084,4.96257,9.02,37.06,9.5212,41.9,57.67,27.899721,106.2,90.04336,31.703,90.59,27.916,19.45046,5.395,66.45,2.97068
2019-08-02,68.166,78.9,16.0418916,59.4207,51.28,169.2,37.45,110.9,39.04,49.19,48.62,18.11,11.15,9.455,6.755,4.48767,241.32,53.39,24.43,354.6,7.29814,87.8116,3.76339,11.38,5.58026,60.27,55.06,53.875,6.5874636,30.412,53.71,6.0066971,76.534,4.87257,8.8,35.36,9.2812,39.4,56.77,27.0497295,100.6,87.74336,30.803,83.49,27.116,18.70046,5.215,63.9,2.92068
2019-08-05,65.866,77.0,15.641892,58.2707,50.98,162.6,36.15,104.6,37.36,47.39,46.92,18.15,10.85,9.235,6.635,4.36767,232.92,51.19,23.43,339.4,7.07814,86.3616,3.66339,11.0,5.43026,58.37,54.76,52.775,6.3791316,29.512,50.86,5.9000299,73.984,4.77257,8.92,34.51,8.9412,37.95,55.67,26.2164045,100.1,85.84336,29.953,81.39,26.116,18.08046,5.135,62.15,2.84068
2019-08-06,64.816,77.0,15.6037968,57.5707,50.83,161.0,35.8,103.5,35.52,47.19,47.62,17.15,10.79,9.205,6.515,4.29767,229.92,51.79,23.28,336.0,7.04814,87.7116,3.61339,11.08,5.36026,58.92,54.96,51.625,6.316632,29.412,50.21,6.0666974,73.884,4.72257,8.66,34.06,8.8512,37.1,56.12,26.5164015,102.2,85.39336,29.403,79.89,25.816,17.64046,5.055,61.6,2.81068
2019-08-07,63.916,79.55,15.5657016,57.4707,51.38,160.7,35.5,101.9,34.44,46.99,47.07,17.23,10.55,9.095,6.515,4.29767,231.72,51.44,23.68,337.4,6.96814,87.2616,3.61339,10.96,5.36026,58.37,54.61,50.975,6.316632,29.462,50.96,6.0933642,75.184,4.70257,8.65,33.86,9.0112,36.4,56.37,26.5164015,102.8,85.09336,30.303,80.94,25.666,17.36046,5.025,61.35,2.81068
2019-08-08,64.266,78.8,15.7561776,57.4707,51.68,161.1,36.1,104.3,34.6,46.94,47.27,17.55,10.97,9.105,6.595,4.29767,231.92,53.59,23.93,341.2,6.99814,88.0616,3.63339,10.92,5.36026,58.27,54.31,51.325,6.3374652,29.762,51.26,6.2200315,75.584,4.70257,8.91,34.46,8.9912,36.6,57.47,26.466402,103.4,85.34336,30.503,82.24,25.566,17.46046,5.005,62.5,2.81068
2019-08-09,64.166,79.7,15.7752252,57.2707,51.48,160.2,35.75,102.1,34.6,46.14,47.67,17.27,10.83,8.855,6.595,4.27767,227.32,53.59,23.73,337.2,7.07814,86.7116,3.62339,10.8,5.35026,60.12,53.66,50.275,6.2749656,29.562,51.11,6.1333644,74.184,4.69257,8.94,33.96,8.8312,35.7,57.07,26.266404,102.9,84.29336,30.753,82.19,25.066,17.24046,4.965,63.5,2.80068
2019-08-12,63.916,79.0,15.641892,56.3207,51.13,158.2,35.1,100.4,33.4,46.14,46.32,17.09,10.77,8.845,6.495,4.24767,224.92,53.54,23.63,338.8,7.05814,84.8116,3.59339,10.72,5.38026,59.77,52.96,50.325,6.2749656,29.412,50.21,6.2066981,74.034,4.69257,8.95,33.86,8.7412,35.7,56.37,26.633067,102.8,84.69336,30.303,85.19,24.616,17.18046,4.955,63.65,2.79068
2019-08-13,62.166,77.35,15.26094,54.9707,50.13,153.8,34.05,98.4,32.8,43.39,44.47,16.81,10.55,8.635,6.355,4.16767,219.12,52.34,22.98,332.8,6.95814,82.2616,3.52339,10.48,5.29026,58.32,51.76,49.025,6.1187166,28.712,48.96,5.9933637,71.784,4.59257,8.82,32.61,8.4912,35.0,55.97,26.466402,102.3,84.14336,29.753,85.59,23.566,16.92046,4.895,62.35,2.76068
2019-08-14,61.316,75.6,14.975226,55.2707,49.28,153.0,33.75,98.4,32.28,43.74,43.82,16.25,10.49,8.555,5.995,4.21767,220.32,53.39,22.83,338.8,6.88814,82.5616,3.56339,10.5,5.29026,57.92,50.61,48.875,6.0770502,28.662,47.71,5.9666969,71.684,4.62257,9.0,32.76,8.4412,35.4,57.22,26.899731,103.6,83.74336,29.353,93.14,23.766,16.82046,4.905,63.7,2.77068
2019-08-15,62.766,75.95,15.1085592,54.8528,49.68,157.1,35.1,102.8,35.12,44.74,45.82,16.59,10.53,8.635,5.835,4.20767,223.12,51.74,23.23,329.2,7.65814,86.1616,3.55339,10.36,5.36026,61.32,51.36,48.175,6.0874668,29.062,49.06,5.9600302,73.184,4.66257,8.81,33.36,8.5612,35.55,57.07,26.33307,102.5,84.04336,29.553,94.59,24.116,16.90046,4.945,65.0,2.78068
2019-08-16,64.116,76.55,15.3752256,54.5528,50.53,156.4,35.95,106.9,37.6,45.94,46.82,16.73,10.59,8.615,6.005,4.19767,230.12,52.34,23.33,325.2,7.69814,88.3116,3.54339,10.4,5.38026,61.27,52.06,49.875,6.3374652,29.062,51.16,6.2000314,74.384,4.67257,8.92,33.96,8.5912,35.45,57.87,26.633067,107.5,85.99336,30.703,94.59,24.566,17.06046,4.925,66.15,2.78068
2019-08-19,66.166,77.55,15.6609396,56.0028,50.93,163.3,37.05,109.3,37.44,48.14,47.77,17.03,10.81,8.695,6.125,4.24767,237.92,54.89,24.23,335.6,7.64814,89.8116,3.59339,10.48,5.42026,61.47,52.96,50.625,6.6082968,30.412,52.61,6.5400331,76.634,4.69257,9.14,35.76,9.1412,36.8,57.62,27.466392,108.6,87.44336,31.053,99.89,25.416,17.58046,4.985,69.25,2.81068
2019-08-20,66.316,77.1,15.832368,55.4528,50.93,160.7,36.6,106.8,37.04,48.34,47.42,17.01,10.85,8.605,6.315,4.29767,237.52,54.39,24.18,332.2,7.68814,89.5116,3.64339,10.64,5.38026,62.47,53.01,51.725,7.358292,30.112,53.06,6.653367,75.784,4.65257,9.43,35.36,8.9612,38.0,60.27,27.66639,108.9,87.39336,31.553,104.79,25.166,17.48046,4.945,68.95,2.80068
2019-08-21,67.516,76.9,14.975226,55.2528,50.78,160.4,36.5,106.5,36.8,48.79,47.47,17.07,10.79,8.625,6.305,4.28767,239.52,54.04,24.43,331.4,7.87814,90.0116,3.63339,10.62,5.42026,62.17,53.21,52.875,7.618707,31.512,52.96,6.8933682,75.884,4.65257,8.96,35.51,9.1412,38.15,61.32,27.499725,109.5,87.64336,32.053,105.99,25.416,17.50046,4.955,68.75,2.80068
2019-08-22,67.166,75.95,14.4228456,54.9028,50.48,157.9,35.25,104.4,36.16,48.24,46.57,16.87,11.63,8.515,6.235,4.22767,236.72,54.09,23.88,329.8,7.71814,88.5116,3.59339,10.52,5.43026,61.47,52.21,49.875,7.7645394,31.262,51.81,6.9600352,74.634,4.64257,8.87,35.06,9.0412,37.9,61.27,27.5830575,112.2,87.34336,32.253,105.19,25.316,17.34046,4.965,70.1,2.78068
2019-08-23,66.866,75.45,14.6323692,55.1528,50.83,156.6,35.5,104.4,36.48,48.54,45.87,16.85,11.69,8.485,6.245,4.25767,237.52,53.64,23.63,333.0,7.85814,87.7616,3.57339,10.48,5.44026,62.02,52.36,48.075,8.035371,31.462,52.41,7.1067026,76.134,4.66257,8.96,35.06,8.7412,36.45,61.22,28.266384,110.2,88.64336,32.553,104.19,25.066,17.92046,4.945,70.0,2.78068
2019-08-26,65.516,74.05,14.3276076,54.2528,49.73,154.9,34.6,102.0,35.28,47.59,45.17,16.53,11.55,8.265,5.825,4.13767,232.12,51.74,22.98,324.8,7.67814,85.5116,3.49339,9.96,5.40026,61.62,51.21,46.725,8.0978706,30.412,51.36,7.1600362,73.884,4.61257,8.7,34.01,8.8712,34.45,60.37,26.8830645,107.0,87.34336,32.003,103.29,24.516,17.48046,4.865,76.2,2.75068
2019-08-27,65.516,74.3,14.2514172,54.1028,49.93,156.0,34.55,102.6,35.36,47.84,45.42,16.53,11.85,8.425,6.105,4.08767,230.24,53.04,23.13,325.0,7.62814,85.2616,3.47339,9.96,5.43026,60.62,51.11,45.525,8.347869,30.412,51.86,7.25337,73.734,4.58257,8.79,34.51,9.2412,33.6,63.67,26.799732,102.2,87.04336,32.903,101.99,24.466,17.48046,4.835,75.0,2.74068
2019-08-28,64.766,74.0,14.118084,54.1028,50.13,154.7,34.6,103.3,35.92,48.84,45.87,16.75,11.79,8.525,6.005,4.08767,230.44,51.79,23.43,317.8,7.62814,85.6116,3.47339,10.06,5.45026,61.22,51.16,46.525,7.931205,30.712,52.56,7.0000354,73.734,4.60257,8.82,34.46,9.0312,33.05,63.12,26.33307,99.6,86.54336,33.253,101.59,24.866,17.60046,4.745,74.8,2.75068
2019-08-29,65.016,76.85,14.2323696,54.2028,50.65,156.0,34.4,103.2,35.76,48.74,45.12,16.79,11.73,8.695,6.065,4.10767,231.24,51.74,23.38,319.0,7.66814,85.1616,3.49339,10.12,5.42026,61.797,51.46,47.175,8.243703,30.662,52.06,7.6933722,75.034,4.60257,8.53,34.76,8.9712,33.25,64.42,27.533058,103.2,86.84336,31.303,103.69,24.616,17.50046,4.735,74.65,2.75068
2019-08-30,64.516,75.2,13.9657032,54.3528,49.4,152.7,34.2,101.2,35.04,48.29,44.17,16.79,11.87,8.725,5.995,4.16767,228.84,52.64,23.33,323.6,7.64814,83.7116,3.63339,10.72,5.47026,61.697,50.39,47.775,8.0249544,30.562,50.81,7.6933722,74.634,4.66257,8.53,34.61,8.8912,33.4,64.12,27.533058,103.7,86.74336,30.903,107.89,24.466,17.54046,4.785,74.35,2.78068
2019-09-02,64.036,73.48,13.737132,54.1028,48.75,149.9,33.8,98.1,34.52,47.79,42.77,16.69,11.83,8.825,5.955,4.22767,226.44,53.39,23.33,330.0,7.68814,81.8616,3.63339,10.58,5.46026,61.647,48.89,47.825,8.19162,30.212,50.38,7.8000394,73.534,4.66257,8.35,33.86,8.9612,33.5,63.82,27.6497235,104.9,87.04336,31.053,108.39,23.916,17.36046,4.805,74.05,2.79068
2019-09-03,63.686,73.93,13.83237,54.0028,48.4,149.8,33.8,98.0,34.44,48.09,43.27,16.85,11.49,8.765,6.005,4.15767,225.64,53.59,23.08,328.0,7.58814,82.1616,3.61339,10.46,5.39026,61.497,48.94,47.575,8.3166192,29.912,49.83,7.7067056,73.384,4.63257,8.7,34.16,8.9412,33.45,62.47,26.899731,104.7,87.34336,30.403,108.89,23.716,17.20046,4.755,73.55,2.77068
2019-09-04,65.986,76.93,14.3276076,55.9528,49.75,160.8,36.9,108.6,38.32,50.89,46.12,17.95,11.91,9.075,6.505,4.23767,236.84,55.64,24.18,340.0,7.80814,87.2616,3.65339,10.76,5.54026,63.097,50.44,49.075,8.2645362,31.462,54.28,7.7067056,77.784,4.78257,8.65,35.86,9.5412,34.4,61.92,27.166395,106.9,89.88126,30.403,109.89,25.116,17.88046,4.925,74.05,2.83068
2019-09-05,66.086,75.63,14.1752268,55.5528,49.5,157.1,35.7,105.2,37.12,50.99,45.47,17.51,12.37,9.185,6.495,4.30767,236.04,56.59,24.13,340.2,7.77814,85.1116,3.72339,10.86,5.64026,62.797,50.14,49.675,8.3582856,32.112,53.28,7.786706,76.934,4.85257,8.94,35.46,9.4612,38.6,62.52,27.4497255,107.2,90.93126,30.403,112.49,24.866,18.06046,4.935,73.55,2.87068
2019-09-06,67.536,76.08,14.2704648,55.9528,49.5,157.7,36.0,105.2,36.88,52.09,45.32,17.35,12.51,9.135,6.655,4.35094,238.24,56.79,24.23,342.2,7.82814,85.0616,3.73339,11.02,5.68026,62.847,50.44,49.725,8.1812034,32.012,53.93,7.5333714,78.084,4.89257,9.08,36.16,9.5012,39.75,62.87,27.533058,110.5,91.48126,30.353,115.59,25.116,18.22046,4.955,73.75,2.88068
2019-09-09,68.286,76.23,14.3847504,56.2528,49.85,159.1,35.75,104.3,36.4,51.84,45.12,17.17,13.17,9.135,6.555,4.39094,238.24,55.24,23.88,341.2,7.87814,84.4116,3.86339,11.04,5.68026,62.747,50.04,49.175,7.9520382,31.362,53.98,7.2133698,78.417,4.90257,9.13,36.56,9.4012,39.85,62.48,27.533058,108.8,91.18126,30.353,116.69,25.216,18.16046,4.985,72.45,2.88068
2019-09-10,68.736,75.28,14.4037924,56.9528,49.9,160.3,35.4,104.2,36.64,52.34,44.82,17.1,13.17,9.355,6.475,4.49094,234.04,53.84,24.08,339.0,8.27814,84.4116,3.95339,11.18,5.68026,62.947,49.99,49.025,7.9207884,31.162,53.53,7.2133698,78.417,4.93257,9.22,37.21,9.3612,38.9,61.78,27.0830625,108.8,89.73126,30.003,113.79,25.316,18.24046,5.005,70.3,2.89068
2019-09-11,70.236,75.83,14.4799828,58.8028,50.15,168.1,37.0,107.9,37.76,52.79,46.37,17.7,13.23,9.495,6.635,4.62094,234.84,53.99,24.63,344.8,8.29814,85.7116,3.99339,11.3,5.85026,64.047,51.29,50.425,7.7957892,31.162,55.18,7.0933692,79.067,5.08257,9.27,37.41,9.6012,39.5,60.88,26.1497385,106.3,90.98126,29.803,114.39,26.316,18.60046,5.075,71.6,2.96068
2019-09-12,69.686,75.98,14.5371256,58.3028,50.35,166.5,36.4,107.0,37.68,52.39,45.77,17.7,13.23,9.615,6.905,4.60094,226.24,56.19,24.33,348.2,8.30814,84.8116,3.93339,11.25,5.82026,64.097,50.94,50.625,7.8895386,31.412,55.08,7.1600428,77.917,5.09257,9.4,37.41,9.6542,40.55,61.78,26.533068,107.3,92.33126,30.453,115.59,26.416,18.90046,5.055,72.2,2.95068
2019-09-13,69.836,76.83,14.8609348,58.7528,50.6,168.1,36.8,107.3,37.68,53.09,46.12,17.82,13.87,9.715,7.125,4.66094,229.64,57.09,24.98,348.4,8.32814,85.4116,3.97339,11.25,5.89026,64.247,51.24,51.125,8.0041212,31.962,55.58,7.26671,79.417,5.16257,9.48,37.91,9.8942,40.85,62.63,26.6664,110.7,92.78126,30.653,118.59,26.766,19.00046,5.105,73.6,2.99068
2019-09-16,68.586,76.18,14.613316,58.6528,50.65,166.5,36.55,105.6,36.72,51.84,45.57,17.42,13.43,9.715,7.165,4.75094,223.84,56.59,24.78,345.4,8.28814,84.6116,4.14967,12.13,5.77026,63.797,50.94,50.08847,7.931205,31.912,54.58,7.1200426,78.367,5.11257,9.34,37.01,9.8142,41.1,61.68,26.4497355,108.1,92.23126,29.953,117.09,26.516,18.66046,5.025,72.3,2.97068
2019-09-17,68.086,75.93,14.518078,57.8028,50.1,164.9,36.25,104.5,36.64,50.89,44.97,17.04,13.03,9.735,6.975,4.57094,221.44,54.69,24.38,342.4,8.14814,84.8616,4.13967,12.21,5.67026,62.747,50.09,49.13847,7.8999552,31.462,54.58,7.133376,77.067,5.04257,9.07,36.61,9.6542,40.2,62.33,26.4830685,105.5,90.98126,29.803,115.69,26.061,18.30046,4.955,72.0,2.94068
2019-09-18,67.686,75.78,14.5752208,57.9028,50.1,165.4,36.2,104.4,36.32,50.94,45.27,17.0,13.03,9.775,6.875,4.47094,222.04,54.39,24.53,341.8,8.20814,84.0116,4.06967,12.03,5.65026,62.447,50.69,49.78847,7.8166224,31.712,53.93,7.1200426,77.617,4.99257,9.15,36.81,9.5942,44.3,64.73,26.033073,104.9,91.38126,29.853,116.09,25.961,18.26046,4.965,75.4,2.92068
2019-09-19,66.536,74.93,14.4609352,57.7528,50.0,161.1,36.2,103.8,36.24,50.44,44.57,16.94,12.97,9.695,6.875,4.45094,219.04,53.24,24.18,337.2,8.11814,83.7116,3.98967,11.93,5.61026,61.547,50.09,49.28847,7.9103718,31.612,52.83,7.1067092,75.217,4.94257,9.14,36.21,9.5142,46.9,63.98,26.0830725,106.3,90.33126,29.603,119.39,25.511,18.10046,4.895,75.3,2.90068
2019-09-20,66.886,76.98,14.5371256,58.0528,50.15,161.0,36.35,104.6,36.24,50.09,44.72,16.94,12.77,9.635,6.795,4.49094,219.04,52.89,24.18,336.4,8.09814,83.4616,3.98967,11.93,5.62026,61.347,50.59,49.33847,7.8687054,31.962,52.53,7.0533756,74.167,4.99257,9.25,36.16,9.5342,45.7,63.38,26.633067,102.1,89.78126,29.753,118.89,25.461,18.04046,4.875,77.5,2.90068
2019-09-23,66.436,76.53,14.3847448,57.5528,49.8,159.9,35.7,103.7,36.0,49.14,44.27,16.94,12.65,9.605,6.725,4.45094,214.64,52.99,23.88,334.6,8.10814,82.8616,3.95967,11.77,5.61026,61.347,50.34,49.43847,7.6603734,31.362,52.18,6.8400412,73.617,4.97257,9.32,35.71,9.3742,43.0,62.73,26.633067,101.1,88.83126,29.303,113.19,25.361,17.82046,4.835,76.05,2.90068
2019-09-24,66.686,77.53,14.42284,58.0028,49.95,160.7,36.0,104.1,36.0,49.05,43.92,16.92,12.61,9.575,6.705,4.41094,214.64,52.34,23.88,334.4,8.10814,81.9616,3.95967,11.85,5.59026,61.947,50.04,48.98847,8.3270358,31.262,51.83,6.9200416,74.767,4.95257,9.32,35.16,9.3242,43.15,63.63,26.6664,101.6,88.53126,29.053,115.39,25.411,17.74046,4.765,78.25,2.88068
2019-09-25,66.386,77.08,14.1561736,57.4528,50.0,158.4,35.0,102.6,35.92,48.15,43.67,16.72,12.23,9.525,6.545,4.38094,211.44,51.34,23.68,327.2,8.09814,81.0116,3.87967,11.63,5.55026,61.697,50.09,47.93847,8.0145378,30.806,51.28,6.5467064,73.217,4.91257,8.91,34.56,9.2542,41.8,64.43,26.2497375,101.1,87.68126,28.703,111.89,25.261,17.58046,4.725,79.5,2.86068
2019-09-26,66.336,76.78,14.2514116,57.8028,49.8,157.3,34.85,102.1,36.72,48.2,43.02,16.88,12.47,9.465,6.635,4.33094,214.04,52.44,23.73,331.2,8.03814,81.4116,3.79967,11.55,5.61026,61.047,50.24,48.23847,8.2020366,31.556,51.18,6.6400402,73.067,4.96257,8.89,34.31,9.3442,42.3,64.43,26.6664,102.8,88.08126,28.653,113.69,25.161,17.40046,4.785,79.65,2.87068
2019-09-27,66.186,77.48,14.232364,57.9528,49.3,158.6,34.8,102.1,36.64,47.85,43.12,17.16,12.93,9.525,6.635,4.31094,215.64,54.09,23.53,328.2,8.02814,81.3116,3.78967,11.31,5.57026,60.747,50.24,48.33847,8.1187038,31.106,51.28,6.6267068,72.717,4.90257,8.7,34.46,9.2642,41.6,65.13,26.266404,100.8,87.53126,29.003,113.59,25.011,17.32046,4.735,81.0,2.84068
2019-09-30,66.286,77.43,14.2133164,58.4528,49.85,158.1,34.7,102.9,36.64,48.3,42.77,17.04,13.05,9.515,6.705,4.37094,218.84,53.44,23.63,329.0,8.15814,82.1616,3.85967,11.31,5.63026,61.597,50.29,48.68847,8.0562042,31.656,51.18,6.5733732,72.767,4.96257,8.8,34.51,9.3242,41.4,64.28,26.6664,100.5,87.73126,29.153,114.39,25.161,17.36046,4.775,80.1,2.87068
2019-10-02,66.586,76.23,14.137126,57.7028,50.4,156.4,35.3,104.0,37.76,48.25,42.27,17.24,13.15,9.515,6.715,4.38094,217.24,52.74,23.58,323.8,8.27814,82.6116,3.86967,11.21,5.63026,61.897,50.79,47.53847,8.0041212,31.706,51.98,6.6400402,73.067,4.94257,8.75,34.66,9.3542,41.95,64.23,26.266404,100.1,87.88126,29.503,116.39,24.861,17.36046,4.765,81.5,2.87068
2019-10-03,66.686,77.18,14.3085544,56.9028,50.9,157.0,35.05,104.3,38.0,49.55,43.27,17.1,13.19,9.615,6.795,4.38094,218.24,52.64,23.88,324.0,8.29814,82.6116,3.85967,11.09,5.64026,62.497,50.84,48.38847,8.2749528,32.056,51.68,6.7200406,73.317,4.95257,8.9,35.31,9.4942,42.05,66.43,26.2164045,101.4,88.38126,30.103,117.89,25.011,17.38046,4.815,82.4,2.87068
2019-10-04,65.486,76.08,14.0990308,56.3028,50.35,153.7,34.4,101.0,37.52,48.2,42.42,16.9,12.93,9.565,6.695,4.31094,214.84,51.39,24.03,321.6,8.19814,83.1616,3.78967,10.89,5.57026,61.747,49.79,47.68847,8.19162,31.906,50.93,6.733374,72.267,4.87257,8.95,34.46,9.7742,43.4,67.03,26.6497335,102.1,87.73126,29.803,117.89,24.461,17.26046,4.735,84.7,2.85068
2019-10-08,64.886,75.93,14.0609356,56.5028,49.9,154.3,34.55,99.8,36.48,47.7,42.37,17.14,13.27,9.515,6.715,4.29094,220.04,51.49,24.18,322.6,8.24814,81.0616,3.83967,10.89,5.60026,61.847,50.04,46.88847,8.764533,32.156,50.33,6.9200416,72.667,4.94257,8.79,33.71,9.7342,42.9,67.43,26.8830645,102.1,88.53126,30.403,115.89,24.411,17.26046,4.705,89.0,2.85068
2019-10-09,65.436,74.68,13.9847452,56.1528,49.7,148.9,34.75,98.6,36.32,47.05,41.97,16.94,13.25,9.505,6.735,4.26094,218.44,50.54,24.13,317.0,8.21814,78.7116,3.81967,10.81,5.61026,61.847,50.14,46.48847,8.5874508,32.956,49.33,6.933375,71.217,4.94257,8.67,33.46,9.7542,41.85,67.23,26.4497355,101.4,88.23126,30.153,111.79,23.861,17.10046,4.725,89.45,2.86068
2019-10-10,65.786,74.68,13.9085548,56.28693,50.1,147.1,34.2,98.3,36.08,47.8,41.47,16.82,13.61,9.475,7.015,4.26094,220.84,50.39,24.23,317.6,8.27814,76.2116,3.82967,10.85,5.65026,61.947,50.19,48.23847,8.7436998,33.156,48.93,7.1733762,70.417,4.98257,8.8,33.91,9.6942,44.5,69.23,27.066396,100.7,88.78126,30.853,116.59,23.661,17.18046,4.705,91.15,2.86068
2019-10-11,67.236,75.98,14.2895068,57.78693,51.2,152.6,35.55,102.3,37.36,48.7,42.62,17.28,13.63,9.815,7.085,4.40094,226.04,53.64,24.88,323.6,8.51814,78.6116,3.95967,11.39,5.78026,63.347,51.39,48.63847,8.2020366,34.456,50.83,7.1467094,71.967,5.08257,8.88,34.46,9.8742,45.85,70.13,27.499725,104.6,91.28126,30.903,117.19,24.411,17.72046,4.835,88.45,2.93068
2019-10-14,68.636,75.88,14.2133164,58.78693,51.45,153.4,35.45,102.5,37.36,50.8,42.27,17.34,13.41,9.755,7.405,4.41094,226.04,55.94,24.98,327.0,8.47814,78.4116,3.95967,11.31,5.87026,63.147,52.74,47.28847,8.556201,34.056,50.78,7.3733772,72.517,5.14257,8.93,35.51,9.9142,45.5,69.48,27.2497275,104.2,92.28126,31.103,114.19,24.711,17.88046,4.905,88.0,2.95068
2019-10-15,69.336,75.68,14.1561736,58.78693,51.6,152.3,35.4,102.0,37.28,50.65,42.47,17.22,13.07,9.735,7.245,4.37094,225.24,56.59,24.73,327.6,8.21814,77.7116,3.93967,11.17,5.91026,62.547,52.94,48.28847,8.5770342,34.356,50.38,7.4800444,72.417,5.15257,8.82,35.56,9.9942,45.2,71.88,27.1163955,105.8,92.08126,31.353,115.19,24.761,17.96046,4.915,90.75,2.94068
2019-10-16,70.436,74.98,14.2133164,58.93693,52.0,152.9,36.45,105.3,38.96,50.8,43.72,17.08,13.25,9.695,7.255,4.35094,225.04,57.09,24.78,329.8,8.12814,80.0616,3.90967,11.21,5.93026,61.847,53.24,48.63847,8.608284,35.356,51.73,7.4933778,73.767,5.16257,8.64,35.71,10.1742,45.0,75.08,27.3830595,106.5,91.98126,31.353,114.19,25.161,18.00046,4.945,90.45,2.97068
2019-10-17,70.336,75.18,14.3085544,59.73693,51.95,155.9,36.95,106.2,40.64,50.75,43.52,16.7,13.49,9.715,7.275,4.36094,225.84,56.69,25.18,329.8,8.15814,80.8616,3.91967,11.29,5.96026,62.797,53.14,49.78847,8.660367,35.506,51.88,7.4267108,74.467,5.19257,8.64,36.01,10.2542,45.95,74.08,27.299727,106.7,92.58126,31.903,116.49,25.511,18.16046,5.015,90.9,2.98068
2019-10-18,69.886,75.03,14.1561736,59.73693,51.65,153.8,36.2,105.2,40.08,50.15,42.72,16.52,13.47,9.695,7.265,4.32094,227.04,57.09,25.18,329.8,8.15814,79.0616,3.88967,11.23,5.91026,62.897,53.34,49.68847,8.920782,35.006,51.48,7.3733772,74.067,5.13257,8.55,35.66,10.2342,45.65,72.58,27.66639,104.7,92.28126,30.903,117.99,25.361,17.96046,4.935,92.75,2.96068
2019-10-21,69.986,74.93,14.2133164,59.98693,51.85,154.5,36.1,105.4,39.68,50.15,42.87,16.5,13.39,9.755,7.385,4.31094,231.44,55.49,25.58,323.6,8.17814,79.2116,3.85967,11.35,5.92026,63.097,53.44,49.23847,8.9416152,34.956,51.63,7.3867106,73.917,5.14257,8.98,35.61,10.1542,45.95,71.93,27.299727,103.7,91.88126,31.003,114.99,25.611,18.90046,4.975,96.75,2.97068
2019-10-22,70.436,75.08,14.232364,60.23693,52.0,155.7,36.05,105.5,39.84,51.4,42.82,16.5,14.03,9.815,7.455,4.31094,231.04,56.89,25.28,326.4,7.85814,79.7116,3.83967,11.29,5.95026,62.397,53.69,49.18847,8.920782,32.106,51.78,7.2933768,73.967,5.17257,8.85,36.56,10.0542,48.6,70.28,27.433059,105.3,92.08126,30.753,114.89,25.811,18.88046,5.005,90.55,2.98068
2019-10-23,69.286,74.83,14.1561736,60.03693,51.35,156.0,35.8,105.0,39.68,50.35,43.12,16.14,13.91,9.755,7.145,4.30094,230.04,55.94,24.73,318.8,7.84814,79.6116,3.84967,11.25,5.94026,61.697,52.29,48.58847,8.7332832,31.556,50.93,7.133376,73.417,5.21257,8.99,36.46,10.0742,46.85,68.88,26.6830665,104.3,91.58126,30.303,113.29,25.511,18.68046,4.985,89.0,2.97068
